CustomerID,CustomerName,EmailAddress,PhoneNumber,PurchasedItem,ItemCategory,Quantity,OrderValue,PurchaseDate,Location,DiscountApplied,PaymentMethod
CUST-35996,Amelia Davis,amelia.davis@icloud.com,+1-548-719-5377,Sneakers,Footwear,3,255.0,2023-03-18,Chicago,0,Credit Card
CUST-78090,Liam Jones,liam.jones@icloud.com,+1-202-489-5891,Jeans,Apparel,1,45.0,2023-03-17,San Antonio,15,Gift Card
CUST-27911,Lucas Thomas,lucas.thomas@yahoo.com,+1-801-793-9022,Jeans,Apparel,4,235.0,2023-10-18,San Antonio,5,PayPal
CUST-04600,Elijah Moore,elijah.moore@yahoo.com,+1-352-657-9824,Sneakers,Footwear,4,330.0,2023-10-29,San Diego,10,Credit Card
CUST-37588,Charlotte Garcia,charlotte.garcia@icloud.com,+1-695-553-6446,Dress,Apparel,1,75.0,2023-10-26,Los Angeles,0,Credit Card
CUST-72964,Emma Jones,emma.jones@icloud.com,+1-765-981-9903,Dress,Apparel,1,70.0,2023-02-21,Houston,5,Debit Card
CUST-22486,Lucas Thomas,lucas.thomas@outlook.com,+1-586-666-6272,Scarf,Accessories,1,20.0,2023-02-24,Houston,0,PayPal
CUST-03620,Isabella Gonzalez,isabella.gonzalez@hotmail.com,+1-393-914-4912,Sneakers,Footwear,4,330.0,2023-10-16,Phoenix,10,Credit Card
CUST-59845,Ava Jones,ava.jones@yahoo.com,+1-785-592-4826,Sneakers,Footwear,2,170.0,2023-02-21,Houston,0,Debit Card
CUST-98861,Olivia Gonzalez,olivia.gonzalez@hotmail.com,+1-994-620-1715,Scarf,Accessories,3,55.0,2023-05-27,San Antonio,5,Apple Pay
CUST-88693,James Taylor,james.taylor@outlook.com,+1-525-962-8749,Sneakers,Footwear,3,245.0,2023-10-02,Philadelphia,10,Debit Card
CUST-35514,Lucas Moore,lucas.moore@icloud.com,+1-922-590-7325,Sneakers,Footwear,4,335.0,2023-06-26,Los Angeles,5,Debit Card
CUST-77394,Evelyn Davis,evelyn.davis@company.org,+1-879-867-3492,Scarf,Accessories,3,60.0,2023-07-30,Los Angeles,0,Credit Card
CUST-57819,Ava Gonzalez,ava.gonzalez@hotmail.com,+1-707-237-3068,Sneakers,Footwear,1,80.0,2023-05-16,Chicago,5,Cash
CUST-09910,Benjamin Jackson,benjamin.jackson@icloud.com,+1-714-804-6439,Sneakers,Footwear,2,170.0,2023-07-16,Chicago,0,Cash
CUST-24788,Ava Williams,ava.williams@icloud.com,+1-302-650-2633,Jeans,Apparel,3,180.0,2023-12-02,Chicago,0,Gift Card
CUST-93347,Amelia Davis,amelia.davis@gmail.com,+1-738-667-1251,T-Shirt,Apparel,2,50.0,2023-09-06,San Antonio,0,Cash
CUST-83929,Harper Johnson,harper.johnson@hotmail.com,+1-939-347-7717,Dress,Apparel,1,75.0,2023-10-20,San Antonio,0,Debit Card
CUST-58027,Benjamin Davis,benjamin.davis@company.org,+1-870-358-2225,T-Shirt,Apparel,3,75.0,2023-11-08,San Diego,0,Gift Card
CUST-98166,Alexander Gonzalez,alexander.gonzalez@hotmail.com,+1-680-471-6546,Jeans,Apparel,4,230.0,2023-08-31,San Antonio,10,Credit Card
CUST-75537,Ava Gonzalez,ava.gonzalez@icloud.com,+1-838-909-7512,Jacket,Outerwear,2,240.0,2023-01-20,San Antonio,0,PayPal
CUST-76007,James Smith,james.smith@company.org,+1-865-282-6383,T-Shirt,Apparel,1,25.0,2023-03-30,San Antonio,0,Debit Card
CUST-65311,Lucas Garcia,lucas.garcia@outlook.com,+1-890-746-7226,Jacket,Outerwear,2,225.0,2023-05-22,San Antonio,15,Debit Card
CUST-16889,Lucas Jackson,lucas.jackson@gmail.com,+1-524-841-8994,Jeans,Apparel,3,180.0,2023-07-26,Philadelphia,0,Gift Card
CUST-55507,Isabella Thomas,isabella.thomas@icloud.com,+1-754-236-2121,Dress,Apparel,3,220.0,2023-03-15,San Antonio,5,Credit Card
CUST-87644,Noah Davis,noah.davis@yahoo.com,+1-440-846-5708,Jacket,Outerwear,4,470.0,2023-11-13,San Diego,10,Apple Pay
CUST-06283,Emma Smith,emma.smith@yahoo.com,+1-432-964-2480,Jeans,Apparel,1,45.0,2023-11-08,Houston,15,Debit Card
CUST-79607,Ava Thomas,ava.thomas@gmail.com,+1-644-300-2646,Sneakers,Footwear,1,75.0,2023-12-15,Houston,10,Apple Pay
CUST-82133,William Rodriguez,william.rodriguez@outlook.com,+1-654-370-5906,Dress,Apparel,4,290.0,2023-12-22,Phoenix,10,Apple Pay
CUST-75537,Ava Gonzalez,ava.gonzalez@icloud.com,+1-229-247-6314,Scarf,Accessories,4,70.0,2023-07-25,Philadelphia,10,Cash
CUST-61314,Noah Hernandez,noah.hernandez@hotmail.com,+1-257-500-6873,Sneakers,Footwear,1,85.0,2023-01-20,Chicago,0,Credit Card
CUST-67812,Liam Gonzalez,liam.gonzalez@gmail.com,+1-583-641-3385,Dress,Apparel,2,140.0,2023-07-22,New York,10,Apple Pay
CUST-20192,Alexander Martinez,alexander.martinez@outlook.com,+1-450-743-7751,Dress,Apparel,2,150.0,2023-06-19,San Antonio,0,Credit Card
CUST-64947,William Brown,william.brown@hotmail.com,+1-779-898-3950,T-Shirt,Apparel,4,85.0,2023-12-20,Phoenix,15,Cash
CUST-93728,Evelyn Garcia,evelyn.garcia@yahoo.com,+1-374-379-2293,Dress,Apparel,2,150.0,2023-05-02,New York,0,Credit Card
CUST-50686,Emma Miller,emma.miller@yahoo.com,+1-824-591-4945,T-Shirt,Apparel,1,20.0,2023-01-26,San Diego,5,Debit Card
CUST-94696,Ava Jones,ava.jones@hotmail.com,+1-709-797-3344,Jacket,Outerwear,3,360.0,2023-09-01,Houston,0,Apple Pay
CUST-95041,Charlotte Hernandez,charlotte.hernandez@gmail.com,+1-437-672-5161,Dress,Apparel,3,215.0,2023-05-18,Phoenix,10,Credit Card
CUST-43837,Noah Gonzalez,noah.gonzalez@yahoo.com,+1-670-461-1153,Jacket,Outerwear,2,240.0,2023-07-10,San Diego,0,PayPal
CUST-53619,Lucas Jackson,lucas.jackson@icloud.com,+1-676-494-9955,Dress,Apparel,4,285.0,2023-01-11,Phoenix,15,Credit Card
CUST-93454,Lucas Martinez,lucas.martinez@company.org,+1-361-275-8237,T-Shirt,Apparel,4,90.0,2023-06-22,Los Angeles,10,Apple Pay
CUST-27675,Liam Martinez,liam.martinez@hotmail.com,+1-553-801-5901,Scarf,Accessories,4,80.0,2023-06-05,San Diego,0,Cash
CUST-13273,Harper Hernandez,harper.hernandez@hotmail.com,+1-854-634-5097,Sneakers,Footwear,4,330.0,2023-06-09,Houston,10,Cash
CUST-19752,Alexander Miller,alexander.miller@yahoo.com,+1-667-509-4263,Dress,Apparel,4,290.0,2023-05-24,Houston,10,Apple Pay
CUST-78656,James Moore,james.moore@gmail.com,+1-593-694-2747,Jeans,Apparel,2,115.0,2023-09-09,Philadelphia,5,Debit Card
CUST-45552,Henry Brown,henry.brown@icloud.com,+1-442-590-6881,Sneakers,Footwear,3,255.0,2023-12-23,Phoenix,0,Debit Card
CUST-66278,Olivia Johnson,olivia.johnson@gmail.com,+1-788-502-5837,T-Shirt,Apparel,3,75.0,2023-12-17,San Antonio,0,Cash
CUST-83480,Emma Wilson,emma.wilson@outlook.com,+1-222-874-7484,Scarf,Accessories,2,40.0,2023-02-20,Houston,0,Cash
CUST-90445,Emma Gonzalez,emma.gonzalez@outlook.com,+1-481-208-1803,Scarf,Accessories,4,80.0,2023-04-27,Phoenix,0,Apple Pay
CUST-15274,Evelyn Lopez,evelyn.lopez@company.org,+1-820-963-9138,Jeans,Apparel,2,105.0,2023-03-10,Philadelphia,15,Debit Card
CUST-74416,Mia Miller,mia.miller@yahoo.com,+1-493-994-4770,Jacket,Outerwear,3,360.0,2023-06-03,San Antonio,0,Cash
CUST-11226,Ava Johnson,ava.johnson@yahoo.com,+1-821-560-4588,T-Shirt,Apparel,1,15.0,2023-08-15,San Diego,10,Debit Card
CUST-42140,James Gonzalez,james.gonzalez@yahoo.com,+1-851-394-5106,Sneakers,Footwear,2,170.0,2023-06-14,Philadelphia,0,Cash
CUST-53613,Olivia Wilson,olivia.wilson@company.org,+1-894-973-3240,Jacket,Outerwear,4,475.0,2023-05-18,Los Angeles,5,Credit Card
CUST-13840,Emma Taylor,emma.taylor@outlook.com,+1-843-299-1645,Jacket,Outerwear,3,350.0,2023-08-02,San Antonio,10,PayPal
CUST-65363,Emma Rodriguez,emma.rodriguez@gmail.com,+1-516-651-1546,T-Shirt,Apparel,3,60.0,2023-11-06,Phoenix,15,Gift Card
CUST-51168,Elijah Taylor,elijah.taylor@company.org,+1-793-573-3153,Sneakers,Footwear,3,255.0,2023-11-27,Houston,0,Credit Card
CUST-51973,William Davis,william.davis@company.org,+1-292-502-6352,T-Shirt,Apparel,3,75.0,2023-02-15,Houston,0,Gift Card
CUST-52143,Mia Johnson,mia.johnson@gmail.com,+1-965-625-3877,Jeans,Apparel,4,240.0,2023-04-07,Phoenix,0,Cash
CUST-42140,James Gonzalez,james.gonzalez@yahoo.com,+1-405-335-9837,Jeans,Apparel,1,60.0,2023-08-15,Phoenix,0,PayPal
CUST-42450,Charlotte Williams,charlotte.williams@icloud.com,+1-574-743-9221,Scarf,Accessories,3,60.0,2023-04-19,Phoenix,0,PayPal
CUST-40181,James Thomas,james.thomas@gmail.com,+1-479-368-5210,Dress,Apparel,2,150.0,2023-07-28,Chicago,0,Cash
CUST-71105,Benjamin Garcia,benjamin.garcia@outlook.com,+1-693-502-6549,Scarf,Accessories,1,20.0,2023-09-06,San Antonio,0,Cash
CUST-07407,Liam Jackson,liam.jackson@hotmail.com,+1-317-679-2233,Jacket,Outerwear,3,350.0,2023-09-22,Houston,10,Debit Card
CUST-52536,Evelyn Miller,evelyn.miller@hotmail.com,+1-344-972-4696,Scarf,Accessories,1,20.0,2023-07-11,San Antonio,0,Cash
CUST-10558,Henry Martinez,henry.martinez@company.org,+1-892-941-7511,Dress,Apparel,2,150.0,2023-01-29,Philadelphia,0,Apple Pay
CUST-51302,Olivia Rodriguez,olivia.rodriguez@hotmail.com,+1-770-574-2479,Scarf,Accessories,3,60.0,2023-09-21,Houston,0,Cash
CUST-13755,Harper Johnson,harper.johnson@icloud.com,+1-604-214-5332,Sneakers,Footwear,2,160.0,2023-03-23,Chicago,10,Apple Pay
CUST-51466,Elijah Anderson,elijah.anderson@yahoo.com,+1-749-326-8451,Jeans,Apparel,4,225.0,2023-02-03,Phoenix,15,Cash
CUST-98162,William Jones,william.jones@outlook.com,+1-577-888-5295,Dress,Apparel,3,220.0,2023-06-09,Los Angeles,5,Debit Card
CUST-24074,Liam Brown,liam.brown@icloud.com,+1-798-590-7086,Jeans,Apparel,3,170.0,2023-12-30,Phoenix,10,Apple Pay
CUST-67340,Evelyn Martin,evelyn.martin@outlook.com,+1-310-891-4830,Jeans,Apparel,3,180.0,2023-09-17,San Diego,0,Credit Card
CUST-67305,Sophia Brown,sophia.brown@outlook.com,+1-682-225-6374,Jeans,Apparel,3,175.0,2023-07-26,Phoenix,5,Apple Pay
CUST-45311,Isabella Moore,isabella.moore@yahoo.com,+1-824-426-2035,T-Shirt,Apparel,4,100.0,2023-03-11,Chicago,0,Debit Card
CUST-87330,Noah Brown,noah.brown@company.org,+1-850-675-5951,Dress,Apparel,3,225.0,2023-09-26,San Antonio,0,Gift Card
CUST-30988,Henry Taylor,henry.taylor@hotmail.com,+1-864-618-2911,Jacket,Outerwear,1,110.0,2023-10-19,Houston,10,Apple Pay
CUST-53708,Charlotte Lopez,charlotte.lopez@yahoo.com,+1-343-246-1609,Dress,Apparel,3,210.0,2023-01-15,Phoenix,15,Cash
CUST-07491,Mia Taylor,mia.taylor@icloud.com,+1-511-704-2902,Jacket,Outerwear,4,480.0,2023-03-30,Houston,0,Cash
CUST-93360,Noah Martinez,noah.martinez@company.org,+1-299-440-9807,Dress,Apparel,3,220.0,2023-04-09,New York,5,Gift Card
CUST-87203,Noah Smith,noah.smith@icloud.com,+1-338-597-8432,Dress,Apparel,1,70.0,2023-04-13,Philadelphia,5,Debit Card
CUST-99236,William Moore,william.moore@company.org,+1-579-886-9850,Jeans,Apparel,4,240.0,2023-01-30,San Antonio,0,PayPal
CUST-55696,Ava Moore,ava.moore@icloud.com,+1-629-801-3531,Jacket,Outerwear,4,480.0,2023-05-08,Houston,0,Cash
CUST-33258,Sophia Wilson,sophia.wilson@yahoo.com,+1-624-870-2622,Scarf,Accessories,1,20.0,2023-01-17,Los Angeles,0,Credit Card
CUST-31198,Olivia Anderson,olivia.anderson@company.org,+1-701-830-7686,Jacket,Outerwear,1,120.0,2023-08-22,Philadelphia,0,Debit Card
CUST-39435,Harper Lopez,harper.lopez@company.org,+1-486-233-7070,Jacket,Outerwear,1,120.0,2023-01-26,San Diego,0,Apple Pay
CUST-80422,Olivia Brown,olivia.brown@outlook.com,+1-422-654-8285,Dress,Apparel,1,75.0,2023-07-04,San Diego,0,Apple Pay
CUST-02606,Lucas Williams,lucas.williams@outlook.com,+1-441-571-2627,Jacket,Outerwear,1,120.0,2023-12-27,Los Angeles,0,Credit Card
CUST-09718,Noah Martin,noah.martin@gmail.com,+1-902-576-9920,Dress,Apparel,4,290.0,2023-04-12,Phoenix,10,Cash
CUST-75020,Henry Lopez,henry.lopez@icloud.com,+1-860-567-1992,Scarf,Accessories,4,75.0,2023-05-21,Philadelphia,5,Debit Card
CUST-10538,Harper Miller,harper.miller@outlook.com,+1-607-482-4109,T-Shirt,Apparel,3,55.0,2023-07-08,Houston,20,Credit Card
CUST-08092,Isabella Hernandez,isabella.hernandez@gmail.com,+1-325-665-2501,Jeans,Apparel,3,180.0,2023-08-26,Philadelphia,0,Cash
CUST-40550,Ava Smith,ava.smith@outlook.com,+1-878-417-1349,Sneakers,Footwear,2,160.0,2023-09-16,Phoenix,10,Debit Card
CUST-25989,James Garcia,james.garcia@icloud.com,+1-251-541-4990,T-Shirt,Apparel,3,60.0,2023-07-23,Chicago,15,Apple Pay
CUST-55516,Harper Anderson,harper.anderson@company.org,+1-328-778-4362,Jacket,Outerwear,3,355.0,2023-11-22,San Antonio,5,Debit Card
CUST-04563,Charlotte Anderson,charlotte.anderson@hotmail.com,+1-270-983-4394,Scarf,Accessories,1,20.0,2023-03-05,Los Angeles,0,Gift Card
CUST-23241,Olivia Jackson,olivia.jackson@icloud.com,+1-800-421-4817,Jeans,Apparel,1,50.0,2023-12-15,Phoenix,10,PayPal
CUST-16554,Sophia Hernandez,sophia.hernandez@yahoo.com,+1-536-992-3417,Scarf,Accessories,3,60.0,2023-01-16,Chicago,0,Debit Card
CUST-32036,Harper Johnson,harper.johnson@outlook.com,+1-810-202-5542,Jeans,Apparel,2,120.0,2023-05-04,Philadelphia,0,PayPal
CUST-13575,Harper Wilson,harper.wilson@outlook.com,+1-348-333-9850,Jeans,Apparel,1,55.0,2023-07-10,Philadelphia,5,Debit Card
CUST-59064,Alexander Johnson,alexander.johnson@company.org,+1-456-378-2801,Jeans,Apparel,3,175.0,2023-09-08,Phoenix,5,PayPal
CUST-57790,Lucas Brown,lucas.brown@yahoo.com,+1-876-226-3159,Scarf,Accessories,3,60.0,2023-11-01,Houston,0,Gift Card
CUST-30014,Charlotte Taylor,charlotte.taylor@company.org,+1-215-566-4898,Jacket,Outerwear,4,465.0,2023-08-17,Philadelphia,15,Apple Pay
CUST-18121,Evelyn Williams,evelyn.williams@yahoo.com,+1-802-531-1258,Jeans,Apparel,2,115.0,2023-04-01,Houston,5,Cash
CUST-22651,Harper Gonzalez,harper.gonzalez@hotmail.com,+1-378-471-1858,Scarf,Accessories,4,80.0,2023-08-31,Houston,0,PayPal
CUST-46512,Noah Rodriguez,noah.rodriguez@outlook.com,+1-329-959-7897,Sneakers,Footwear,2,155.0,2023-10-28,San Antonio,15,Gift Card
CUST-06858,James Miller,james.miller@outlook.com,+1-738-316-2041,Sneakers,Footwear,1,85.0,2023-10-10,Houston,0,PayPal
CUST-48060,Sophia Anderson,sophia.anderson@hotmail.com,+1-687-659-6931,Jeans,Apparel,2,100.0,2023-06-29,New York,20,Apple Pay
CUST-31833,Evelyn Hernandez,evelyn.hernandez@gmail.com,+1-725-807-2786,Dress,Apparel,3,220.0,2023-06-26,San Antonio,5,PayPal
CUST-86706,James Martin,james.martin@company.org,+1-662-715-4629,Scarf,Accessories,3,60.0,2023-03-25,Chicago,0,Gift Card
CUST-33125,Sophia Johnson,sophia.johnson@hotmail.com,+1-829-244-9543,Jacket,Outerwear,2,230.0,2023-05-13,Chicago,10,Gift Card
CUST-56351,Isabella Anderson,isabella.anderson@company.org,+1-508-669-1510,Scarf,Accessories,2,35.0,2023-12-19,Philadelphia,5,Credit Card
CUST-47195,Benjamin Wilson,benjamin.wilson@icloud.com,+1-262-690-7580,Sneakers,Footwear,2,160.0,2023-02-16,Philadelphia,10,Apple Pay
CUST-71786,Alexander Martin,alexander.martin@outlook.com,+1-636-902-2768,Sneakers,Footwear,4,320.0,2023-05-26,Houston,20,Credit Card
CUST-65328,Evelyn Hernandez,evelyn.hernandez@company.org,+1-702-929-8267,Sneakers,Footwear,2,160.0,2023-01-15,San Antonio,10,Apple Pay
CUST-63979,Amelia Williams,amelia.williams@yahoo.com,+1-275-282-6277,T-Shirt,Apparel,1,20.0,2023-07-17,San Antonio,5,PayPal
CUST-17350,Lucas Taylor,lucas.taylor@company.org,+1-822-351-2076,Scarf,Accessories,4,65.0,2023-01-26,New York,15,Gift Card
CUST-97769,Ava Lopez,ava.lopez@icloud.com,+1-329-481-9984,T-Shirt,Apparel,4,95.0,2023-03-25,Houston,5,Credit Card
CUST-62687,Olivia Anderson,olivia.anderson@outlook.com,+1-929-532-7240,Sneakers,Footwear,2,170.0,2023-10-20,New York,0,PayPal
CUST-97307,James Thomas,james.thomas@hotmail.com,+1-811-743-5831,Dress,Apparel,1,60.0,2023-04-20,San Diego,15,Gift Card
CUST-46340,Alexander Jones,alexander.jones@icloud.com,+1-664-717-8048,Scarf,Accessories,4,80.0,2023-04-24,Houston,0,Apple Pay
CUST-18959,Noah Martin,noah.martin@outlook.com,+1-301-918-2874,Jacket,Outerwear,3,350.0,2023-11-28,Los Angeles,10,Gift Card
CUST-45443,Lucas Garcia,lucas.garcia@company.org,+1-870-866-4522,Scarf,Accessories,4,65.0,2023-04-26,Los Angeles,15,PayPal
CUST-82056,Isabella Jackson,isabella.jackson@gmail.com,+1-640-662-4743,Jacket,Outerwear,2,230.0,2023-12-13,Phoenix,10,Credit Card
CUST-90153,Charlotte Jones,charlotte.jones@gmail.com,+1-623-547-8430,Sneakers,Footwear,1,80.0,2023-04-16,Houston,5,Credit Card
CUST-96653,William Williams,william.williams@yahoo.com,+1-608-625-2557,Sneakers,Footwear,2,160.0,2023-05-18,San Antonio,10,Gift Card
CUST-57139,Isabella Smith,isabella.smith@outlook.com,+1-520-637-6120,Jacket,Outerwear,3,360.0,2023-11-30,Philadelphia,0,PayPal
CUST-58103,Benjamin Garcia,benjamin.garcia@gmail.com,+1-881-461-7132,Dress,Apparel,3,210.0,2023-07-29,Chicago,15,Debit Card
CUST-71963,Ava Anderson,ava.anderson@hotmail.com,+1-356-903-8770,T-Shirt,Apparel,3,75.0,2023-09-20,Phoenix,0,Apple Pay
CUST-58604,Olivia Johnson,olivia.johnson@outlook.com,+1-268-293-2398,Scarf,Accessories,2,40.0,2023-01-11,Philadelphia,0,Apple Pay
CUST-52048,Mia Williams,mia.williams@hotmail.com,+1-295-642-2582,T-Shirt,Apparel,4,100.0,2023-12-16,Los Angeles,0,PayPal
CUST-28657,Mia Taylor,mia.taylor@hotmail.com,+1-962-956-7105,Scarf,Accessories,2,35.0,2023-01-05,Houston,5,Debit Card
CUST-44582,Henry Lopez,henry.lopez@gmail.com,+1-333-769-1982,Sneakers,Footwear,1,80.0,2023-08-31,Phoenix,5,Credit Card
CUST-93320,Amelia Moore,amelia.moore@outlook.com,+1-800-775-6400,Scarf,Accessories,4,70.0,2023-03-09,Houston,10,Cash
CUST-60747,James Anderson,james.anderson@company.org,+1-886-325-7730,Scarf,Accessories,3,60.0,2023-11-28,Los Angeles,0,Cash
CUST-77138,Sophia Lopez,sophia.lopez@icloud.com,+1-562-881-7929,Scarf,Accessories,2,40.0,2023-03-30,Phoenix,0,PayPal
CUST-78253,William Thomas,william.thomas@gmail.com,+1-938-252-5712,Jacket,Outerwear,3,360.0,2023-11-04,Los Angeles,0,Debit Card
CUST-12238,James Davis,james.davis@gmail.com,+1-814-519-6761,T-Shirt,Apparel,3,75.0,2023-01-05,New York,0,Debit Card
CUST-27907,Harper Wilson,harper.wilson@company.org,+1-306-791-9313,Dress,Apparel,1,70.0,2023-04-25,Los Angeles,5,Apple Pay
CUST-12619,Oliver Taylor,oliver.taylor@outlook.com,+1-417-358-8900,Sneakers,Footwear,4,340.0,2023-05-10,San Antonio,0,Credit Card
CUST-53137,Isabella Davis,isabella.davis@outlook.com,+1-429-310-6736,Jeans,Apparel,1,60.0,2023-11-08,San Antonio,0,Gift Card
CUST-47519,Benjamin Anderson,benjamin.anderson@hotmail.com,+1-769-576-2882,Sneakers,Footwear,1,85.0,2023-06-06,Houston,0,Debit Card
CUST-08707,Charlotte Wilson,charlotte.wilson@company.org,+1-980-485-4705,Jeans,Apparel,1,60.0,2023-12-31,Chicago,0,Gift Card
CUST-97724,Elijah Moore,elijah.moore@company.org,+1-639-774-1430,Sneakers,Footwear,3,255.0,2023-12-30,Los Angeles,0,Cash
CUST-50235,William Martin,william.martin@outlook.com,+1-823-873-5381,Jacket,Outerwear,1,120.0,2023-11-26,Philadelphia,0,Gift Card
CUST-04231,Sophia Miller,sophia.miller@hotmail.com,+1-229-384-5477,Jacket,Outerwear,1,110.0,2023-05-21,San Antonio,10,Credit Card
CUST-84056,Henry Williams,henry.williams@gmail.com,+1-919-980-6062,Jacket,Outerwear,4,470.0,2023-08-05,San Diego,10,Credit Card
CUST-64372,Liam Lopez,liam.lopez@yahoo.com,+1-547-559-1100,Jacket,Outerwear,4,475.0,2023-07-12,Chicago,5,Gift Card
CUST-24788,Ava Williams,ava.williams@icloud.com,+1-385-346-7566,Dress,Apparel,1,55.0,2023-06-28,New York,20,PayPal
CUST-44243,Ava Martin,ava.martin@gmail.com,+1-271-345-1502,Dress,Apparel,4,300.0,2023-08-24,Phoenix,0,Debit Card
CUST-94663,Oliver Wilson,oliver.wilson@outlook.com,+1-293-964-9691,Jeans,Apparel,4,235.0,2023-05-10,Phoenix,5,PayPal
CUST-16561,Evelyn Anderson,evelyn.anderson@icloud.com,+1-420-585-7878,Dress,Apparel,1,55.0,2023-04-22,San Antonio,20,Gift Card
CUST-47802,Elijah Wilson,elijah.wilson@yahoo.com,+1-664-549-3578,Sneakers,Footwear,3,255.0,2023-08-27,Chicago,0,Debit Card
CUST-91834,Lucas Miller,lucas.miller@yahoo.com,+1-578-519-6314,Jacket,Outerwear,1,105.0,2023-06-04,San Antonio,15,Apple Pay
CUST-17573,Charlotte Taylor,charlotte.taylor@hotmail.com,+1-995-781-2391,Scarf,Accessories,4,80.0,2023-12-13,Phoenix,0,PayPal
CUST-67689,Emma Lopez,emma.lopez@icloud.com,+1-253-359-3579,T-Shirt,Apparel,3,75.0,2023-09-24,San Diego,0,PayPal
CUST-16512,Alexander Martin,alexander.martin@hotmail.com,+1-972-832-1815,T-Shirt,Apparel,2,50.0,2023-11-16,Los Angeles,0,Gift Card
CUST-43099,Harper Brown,harper.brown@gmail.com,+1-890-283-5458,T-Shirt,Apparel,3,65.0,2023-07-23,Chicago,10,Cash
CUST-95815,Isabella Rodriguez,isabella.rodriguez@company.org,+1-653-877-7947,Scarf,Accessories,4,75.0,2023-10-27,Houston,5,Gift Card
CUST-86057,Charlotte Garcia,charlotte.garcia@company.org,+1-697-821-8242,Sneakers,Footwear,3,245.0,2023-02-22,Los Angeles,10,PayPal
CUST-09889,Noah Thomas,noah.thomas@company.org,+1-624-479-4531,T-Shirt,Apparel,1,25.0,2023-01-04,Los Angeles,0,Debit Card
CUST-08947,Noah Johnson,noah.johnson@icloud.com,+1-973-724-2864,T-Shirt,Apparel,2,50.0,2023-09-19,Los Angeles,0,Cash
CUST-32072,Oliver Davis,oliver.davis@company.org,+1-553-640-2816,Jeans,Apparel,2,120.0,2023-12-06,Houston,0,Gift Card
CUST-31833,Evelyn Hernandez,evelyn.hernandez@gmail.com,+1-490-894-8972,Sneakers,Footwear,2,170.0,2023-07-11,San Diego,0,Gift Card
CUST-71021,James Gonzalez,james.gonzalez@hotmail.com,+1-739-883-6053,Sneakers,Footwear,4,325.0,2023-10-15,New York,15,PayPal
CUST-09870,Isabella Taylor,isabella.taylor@icloud.com,+1-246-425-7475,T-Shirt,Apparel,4,100.0,2023-11-28,San Diego,0,PayPal
CUST-93279,William Davis,william.davis@hotmail.com,+1-813-256-1125,Sneakers,Footwear,2,160.0,2023-11-01,San Diego,10,Apple Pay
CUST-01905,Evelyn Moore,evelyn.moore@icloud.com,+1-409-508-4460,Jeans,Apparel,3,170.0,2023-11-08,San Diego,10,Gift Card
CUST-77751,Isabella Moore,isabella.moore@hotmail.com,+1-985-340-5186,Scarf,Accessories,2,40.0,2023-05-25,Philadelphia,0,PayPal
CUST-18105,Olivia Wilson,olivia.wilson@yahoo.com,+1-496-535-2965,Jeans,Apparel,3,175.0,2023-06-02,San Antonio,5,Credit Card
CUST-04563,Charlotte Anderson,charlotte.anderson@hotmail.com,+1-207-709-8055,Scarf,Accessories,3,60.0,2023-12-17,Phoenix,0,Cash
CUST-86057,Charlotte Garcia,charlotte.garcia@company.org,+1-379-332-7229,Jacket,Outerwear,4,480.0,2023-02-25,San Antonio,0,Credit Card
CUST-27266,Henry Hernandez,henry.hernandez@yahoo.com,+1-745-920-4770,Jeans,Apparel,3,180.0,2023-09-04,Chicago,0,Cash
CUST-98166,Alexander Gonzalez,alexander.gonzalez@hotmail.com,+1-712-772-6802,Jacket,Outerwear,2,235.0,2023-02-02,San Diego,5,Gift Card
CUST-61750,Elijah Smith,elijah.smith@icloud.com,+1-273-606-1693,T-Shirt,Apparel,4,100.0,2023-06-22,New York,0,Apple Pay
CUST-12508,Sophia Garcia,sophia.garcia@icloud.com,+1-646-219-8532,Scarf,Accessories,1,15.0,2023-05-22,Chicago,5,PayPal
CUST-07965,Isabella Rodriguez,isabella.rodriguez@icloud.com,+1-279-520-8033,Jacket,Outerwear,1,115.0,2023-11-24,San Antonio,5,PayPal
CUST-14478,Emma Davis,emma.davis@outlook.com,+1-787-614-7843,Jacket,Outerwear,4,480.0,2023-06-16,Phoenix,0,PayPal
CUST-34089,Olivia Hernandez,olivia.hernandez@gmail.com,+1-496-317-7636,T-Shirt,Apparel,2,45.0,2023-05-22,Houston,5,Gift Card
CUST-71418,Charlotte Jackson,charlotte.jackson@icloud.com,+1-221-532-3815,Jacket,Outerwear,1,110.0,2023-05-14,San Antonio,10,Cash
CUST-66282,Harper Rodriguez,harper.rodriguez@yahoo.com,+1-832-671-6928,Scarf,Accessories,1,20.0,2023-12-02,Los Angeles,0,PayPal
CUST-88373,Emma Taylor,emma.taylor@icloud.com,+1-290-647-2734,Scarf,Accessories,3,60.0,2023-12-31,San Antonio,0,Credit Card
CUST-30645,Oliver Lopez,oliver.lopez@outlook.com,+1-449-646-7560,Jeans,Apparel,3,170.0,2023-11-30,Los Angeles,10,PayPal
CUST-76594,Oliver Wilson,oliver.wilson@company.org,+1-736-280-7484,T-Shirt,Apparel,2,50.0,2023-06-02,Houston,0,Gift Card
CUST-64847,James Anderson,james.anderson@yahoo.com,+1-517-963-6562,Sneakers,Footwear,4,335.0,2023-04-07,San Antonio,5,Apple Pay
